t,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation
10,-0.026907717070172414,-0.1728901452786924,1.4468404284880803,0.6006060391429187,0.9328313202348937,-1.021805425844452,0.25225074154669214,-0.04789747752434019,-0.2521182606602425,0.1951647032671226,0.14682315342538668,0.11086846183996997,-4.658470764013367e-05,0.2225964802529145,-0.057610006019668945,-0.23442913843863764,0.1684517747106678,0.14868382430291993,-0.06940332172880158,0.00020378799072744188,0.050879931339349975,-0.020421504926386277,-0.002286497904523985,0.02416755848000101,0.10863824891930218,0.12821639673097712,7.208576845995681e-05,-0.03636264096843477,0.01637489167957616,-0.10499759869917286,0.0028203178194179833,-0.06244790182008138,-0.02711546231453997,0.015380546562924924,-0.10706931124220206,0.0,-0.012178746672669728,0.003663594820757278,0.23161256442405367,0.08234522310404159,0.046101348195315923,-0.16709020707091218,0.0,-0.000521970256005423,0.003479209922548389,0.00017907890276262995
11,-0.026841307427585313,-0.17239598018223454,1.4474631349591744,0.6005953364682491,0.9326516166135678,-1.02172201486761,0.25173410978302313,-0.047951463422499424,-0.25254842440917713,0.19498989410033865,0.14688456018306414,0.11057355433981149,-4.658470764013367e-05,0.22254579595501328,-0.05752065086251777,-0.23322422257530515,0.16884909832625766,0.14895641074866645,-0.07037956758358453,0.00020378799072744188,0.050877426376456605,-0.020404124838387848,-0.002285604700905587,0.013282392758193368,0.09883647378368295,0.12454564728749341,-0.002140609751621971,-0.035941980494621675,0.016682778458056175,-0.10332996428055889,-0.010797557023654963,-0.08603575687359953,-0.03496305537123714,0.012281780803284705,-0.05898356160107868,0.0,-0.010137213892009778,0.017871656073066903,0.24099159570643738,0.07946750063363536,0.05451919468195403,-0.19525599546448852,0.0,-0.0005010100897741883,0.0034761390962813566,0.00017864696767549924
12,-0.026824930424834706,-0.17209490611782133,1.4478340200835793,0.600590880043169,0.9324643469165147,-1.021598713479928,0.2515447915792885,-0.04804468559106172,-0.25297563779261584,0.19497588189132986,0.1469316423833456,0.1106716477726455,-4.658470764013367e-05,0.2226971819011778,-0.05742513791275839,-0.23210926308178456,0.1692693510864445,0.14912149877478004,-0.07170118299284284,0.00020378799072744188,0.0508751075294884,-0.020386693525169152,-0.002284702705787536,0.003275515034586576,0.06021691755977863,0.07417961757670416,-0.0008913161689549794,-0.037455248531180985,0.024661139482490102,-0.03786496418770793,-0.018645085387876733,-0.08544566314970185,-0.0028025397549842446,0.009416769187367406,0.019619372295099077,0.0,0.030278247505857014,0.019103257641144056,0.22299969289840924,0.08405348984065489,0.03301875928092247,-0.2643323206870982,0.0,-0.00046378560368622794,0.003486384498427865,0.00018040532906368338
13,-0.026824705347672912,-0.1721057107043987,1.447874844154962,0.6006049320491358,0.932261519852293,-1.0214040746831319,0.25191161022329667,-0.0481009414591263,-0.2531870834569679,0.1952108056130489,0.14691166808716125,0.11088198680875523,-4.658470764013367e-05,0.2232495289150172,-0.057399806373611015,-0.23110318495854076,0.1697707600452017,0.14912154967043567,-0.07343436509325219,0.00020378799072744188,0.050872976884147096,-0.020369200230555037,-0.0022837906603087794,4.50170057747902e-05,-0.0021609928456149835,0.008165099659777901,0.002810499424794292,-0.040566830719657894,0.03892911999395147,0.07336629307037949,-0.011251566873091938,-0.04229061099459285,0.0469863865928246,-0.003994998868442822,0.0420692776101747,0.0,0.11047326398433677,0.005066484911188922,0.20122265770100176,0.10028529688222346,1.0179486916160099e-05,-0.34664853600008283,0.0,-0.00042614396267077456,0.00349878121079648,0.0001824154714624732
14,-0.026797524297842636,-0.17235654928154828,1.4477403294547861,0.6006344425035414,0.9320482777757139,-1.0211541198640093,0.2526881133650076,-0.048067729624753336,-0.25310655230230855,0.19558921532552181,0.14678502899624782,0.11085627379909826,-4.658470764013367e-05,0.22412820146724083,-0.057454291128275735,-0.2300777906230112,0.17032344682824624,0.14904524228633081,-0.07544880333383984,0.00020378799072744188,0.05087101734374083,-0.020351626707050725,-0.00228286776427102,0.005436399976889475,-0.050169468932727536,-0.026903880368629424,0.005902297175798836,-0.042649905997942064,0.04999271114936528,0.15530605653612226,0.00664259904400487,0.016106793889956336,0.07568458779141864,-0.025328703461195888,-0.005142781679800514,0.0,0.17574065286032953,-0.010897331812039892,0.2050860351893484,0.11054122020054113,-0.01526201025252748,-0.40290173017443826,0.0,-0.00039192177954298636,0.0035148275496811677,0.00018458565911457555
15,-0.02671501517642133,-0.1725886661234633,1.4476417125658751,0.6006694176309167,0.9318420236921123,-1.020909142181725,0.2534293535483161,-0.04795902418947305,-0.25286691031337366,0.19593840822958938,0.14658942034154876,0.11056970334764576,-4.658470764013367e-05,0.2249636227212199,-0.057543450378978074,-0.22897960883473095,0.17081294119450016,0.1490515978797779,-0.07740817885115159,0.00020378799072744188,0.050868988301794524,-0.020333954303379528,-0.0022819361155213885,0.01650240106945095,-0.046424991010349366,-0.019724067169748425,0.006995269970898402,-0.04125225855241815,0.04899724898873303,0.14825321834769825,0.021741846968222473,0.047930073019337084,0.06984102186841816,-0.039123098354384975,-0.05731609357922046,0.0,0.16709009086050314,-0.01783247341380376,0.21964403456474133,0.09790229509186295,0.0012711631185912833,-0.39188880059983533,0.0,-0.00040582257340665887,0.003534604274286034,0.0001863362626752952
16,-0.02660213699144237,-0.17259883953022195,1.447589915766801,0.6007068703265036,0.9316559276388922,-1.0207159924649876,0.25381382594397345,-0.04783342856596585,-0.2526043521728404,0.1961675719453301,0.14639415444012235,0.11025494937900687,-4.658470764013367e-05,0.22543425569151765,-0.05762774283054393,-0.22804264702255736,0.17115796819758905,0.1492210857671327,-0.07891264511989118,0.00020378799072744188,0.050866742053057815,-0.02031627236710417,-0.0022810048121097285,0.022576426077826013,-0.0020347524695695784,-0.010359721903589181,0.007490800932790148,-0.03722051156017076,0.03863129357268107,0.07689716680987672,0.025120002685526714,0.05251346353580949,0.045834345131476925,-0.03905454530381612,-0.062952994035144,0.0,0.09412988404885803,-0.016859079564841978,0.18739891232505176,0.0690078125506898,0.03389876228666962,-0.3009037708137616,0.0,-0.00044926544988456435,0.0035365108617564805,0.00018626719266692308
17,-0.026540006788950597,-0.1724266604203412,1.4473955519417518,0.6007500896158522,0.9314868996593209,-1.0205671779273768,0.2539081269900738,-0.04774728380757018,-0.2522884320954215,0.19629748078140322,0.14623980708147483,0.11006798769896715,-4.658470764013367e-05,0.2255553721188738,-0.057696505991078055,-0.22766307398537303,0.171389009764099,0.14947338189196724,-0.07972254504363477,0.00020378799072744188,0.050864315116812026,-0.020298625535304864,-0.002280073312825026,0.012426474823433363,0.03443702560502333,-0.038874123722358725,0.00864415999687056,-0.03380677751495631,0.02976394781950801,0.018860868437452164,0.017229553879472115,0.06318622394289697,0.025982675350491403,-0.030870550704399924,-0.03739364297529803,0.0,0.0242241321432153,-0.013753112800013362,0.0759172608659976,0.04620992841255381,0.05046098865879871,-0.16198564640494723,0.0,-0.0004854042148079023,0.0035294897211460914,0.00018630636864470825
18,-0.02658088262004442,-0.1722896312352149,1.4469704621642683,0.6007974500066487,0.9313201875514875,-1.0204163772567187,0.2540274786058974,-0.047715492892031953,-0.2518676360252557,0.19640087741023965,0.14613622239270224,0.10992762087604589,-4.658470764013367e-05,0.22564585049250543,-0.05776357057999981,-0.22794857206452354,0.17163698605581676,0.1496657359300917,-0.07990470191336677,0.00020378799072744188,0.05086200976889855,-0.0202809950142069,-0.0022791395806193286,-0.008175451963826122,0.027406794936373113,-0.0850209271134732,0.009472409235094884,-0.033343586978122716,0.030161188313167744,0.023871157499679396,0.006358405344034719,0.08416215563449311,0.020680048567907616,-0.02071766186978269,-0.028074345827334653,0.0,0.01809630722107363,-0.013413386603567954,-0.05710161162233747,0.049596991837379756,0.03847215228786261,-0.03643264732542595,0.0,-0.00046108569837460003,0.003526227466856782,0.00018675296845304377
19,-0.026663383894777817,-0.1724010490050983,1.4465618707469075,0.6008355812382985,0.9311421269738964,-1.020217832408453,0.25445078737319815,-0.04770208451252601,-0.25150570122420957,0.19653964095077614,0.14606992699682983,0.10964811052166122,-4.658470764013367e-05,0.22610982008802724,-0.05786378268188539,-0.22842533923906339,0.17207283196045836,0.14975408813518623,-0.0798254643169881,0.00020378799072744188,0.050859893845462814,-0.020263365915720134,-0.002278207109337163,-0.01650083167701677,-0.02228433284959267,-0.08172113975610348,0.0076265128887175624,-0.035613360261852425,0.0397103575933702,0.08466471262664317,0.00268176963330619,0.07238949033715993,0.02775367814253432,-0.013259542616606678,-0.05590402481160312,0.0,0.09279716251292852,-0.020043120916101307,-0.09535676777881492,0.0871722277364619,0.01767105865054065,0.015848073191121793,0.0,-0.0004231994786424471,0.003525942934672133,0.00018650077493211471
20,-0.026664929326175767,-0.1728180213096998,1.4465609640505321,0.6008482409504795,0.9309491382497942,-1.0199579199457518,0.25523854505768634,-0.04766289300976845,-0.25148179327743114,0.1967364170448778,0.1460045016233976,0.10915100312784097,-4.658470764013723e-05,0.2271526157628707,-0.05801749114435509,-0.22837176345558968,0.17278111076784247,0.14981250389383427,-0.07996088453404894,0.0002037879907274509,0.05085793254408046,-0.02024569402459157,-0.0022772766067215224,-0.00030909708302529105,-0.08339737579135598,-0.0001813456133805955,0.002532030934713638,-0.038599093920229546,0.0519843094746143,0.1575570437671553,0.007838574522172048,0.004781756485686571,0.03935659439596217,-0.013085532046625272,-0.09942495382447535,-7.115325448888481e-16,0.20856642469728473,-0.03074276700258999,0.010715531219616282,0.1416607127442628,0.011683560088633731,-0.02708499007569142,1.8052597138894204e-15,-0.00039227398707063476,0.0035345017621764055,0.00018610702786504038
21,-0.026543305014302465,-0.17336204103327818,1.4470712576495364,0.6008321961980083,0.9307533331863326,-1.0196715264684306,0.2561688102236973,-0.0476015955401038,-0.2518349429560155,0.1969637970352387,0.14590658977746554,0.10853020597961638,-4.658470764013723e-05,0.22853248841617624,-0.058179379793713154,-0.22751203763651212,0.1736242087820335,0.1499240429006963,-0.08056999537344552,0.0002037879907274509,0.05085599364588707,-0.0202279591628862,-0.0022763549491527286,0.024325712597043345,-0.10880774771968377,0.10206228704026585,-0.003209062656086664,-0.03916238147990464,0.05728069751580733,0.18605953627920183,0.01225992243673737,-0.07063240443185535,0.04547758758626935,-0.019583053645312553,-0.12416376936633201,0.0,0.2759841767474616,-0.032378861564373536,0.17195117378279004,0.16862549656776923,0.022308581092831976,-0.12182642590685383,0.0,-0.0003877931926683881,0.003547096317737177,0.00018433795666381343
22,-0.02637075941583939,-0.1737016492825712,1.4478154146078466,0.6008009271871471,0.9305762200913126,-1.0194263390146625,0.25684069688358135,-0.047568632410754264,-0.2523141676532744,0.19715200780597997,0.14578237415046774,0.10797393098061153,-4.658470764013723e-05,0.2296581700082455,-0.05826157542485315,-0.22624463299760356,0.17429430967087045,0.15009723547907264,-0.08147158892185788,0.0002037879907274509,0.05085385461704982,-0.020210234803114294,-0.0022754374091365197,0.0345103258834464,-0.06792402391137821,0.1488365937379467,-0.006254020760233609,-0.035423857124202554,0.04903920475190156,0.13438202884265965,0.006592856300730835,-0.09584828950209642,0.03764346984745539,-0.024843993736693434,-0.11125888847625073,0.0,0.22514418756164942,-0.016439700821715388,0.2534897876533586,0.13402486214969683,0.034639726388852404,-0.18032501232873913,0.0,-0.00042782072046534145,0.0035449958576304025,0.0001835144173628204
23,-0.026230261213037183,-0.1736222281476545,1.4484794330321018,0.6007703196119574,0.9304317038783116,-1.0192674451337669,0.256983286200388,-0.04760437511813291,-0.2527125941925191,0.19723805572757228,0.14566767580419757,0.10764139888236843,-4.658470764013723e-05,0.2301065692854743,-0.058227419181310656,-0.22517004002393887,0.17459371198859064,0.15027629571473575,-0.08220612632894155,0.0002037879907274509,0.05085150432946395,-0.020192530885155057,-0.0022745212821194344,0.028100622721943268,0.01588478218176912,0.1328083267135016,-0.00612172900211259,-0.02890425284984071,0.03177988693676896,0.02851886014089779,-0.007148791337367849,-0.07968809307466235,0.017210185841856213,-0.022940471060020937,-0.06650874423511687,0.0,0.08968299000903693,0.0068314874798618965,0.21492610674254067,0.05988255653472416,0.03581329886443346,-0.1469126162465625,0.0,-0.0004700739470068209,0.0035409073521966957,0.00018323180766045683
24,-0.026136523579603565,-0.17324647206156787,1.4489705335473433,0.6007473096930063,0.9303115989414198,-1.0191715681303004,0.25673262238846206,-0.047689870317476374,-0.25302967737737436,0.19722911372714305,0.1455729328706533,0.10753413570336387,-4.658470764013723e-05,0.23004814872634413,-0.05814107190243244,-0.22455315868166115,0.174656250339595,0.1504026193506193,-0.08250323496119845,0.0002037879907274509,0.05084895668004914,-0.0201748397239456,-0.0022736041405341987,0.01874818196553126,0.07515384396381784,0.09822353611726015,-0.00460214464250211,-0.024021826979467097,0.019176070927502353,-0.050134514666295045,-0.017099637528247665,-0.06341885356094525,-0.0017884625954598236,-0.01894924901527683,-0.02145338563089406,0.0,-0.011684520218616387,0.017270059391714384,0.12338058080327048,0.01250810737913944,0.025265610250012588,-0.05942380340791526,0.0,-0.0005095476924641207,0.0035383559130635323,0.0001834347283829417
25,-0.026055734882686237,-0.17294581774543108,1.4493474891697766,0.6007325125575563,0.9301914522661046,-1.019062579863026,0.2565576883162498,-0.04775466326742368,-0.253310344177931,0.19721595857303864,0.14547115351725995,0.10745767267773984,-4.658470764013723e-05,0.23009127151646247,-0.05811312014178509,-0.2242138619733558,0.1748296970963896,0.15046302688910673,-0.08256227320108268,0.0002037879907274509,0.050846531195374876,-0.020157061256531272,-0.002272675592380192,0.016158304141920054,0.060132964970219055,0.07539375961859679,-0.002959530530291716,-0.024030174955918998,0.021798415344211716,-0.03498803733005756,-0.012959042928643605,-0.05613532213021072,-0.0026311227828122443,-0.020356582173623298,-0.015293139644383844,0.0,0.008624859476237545,0.005590547528006297,0.06786171353599654,0.03469056384935408,0.012081929980174513,-0.011808060687366959,0.0,-0.00048511389035605973,0.0035558177643576884,0.00018571612187550014
26,-0.025956431990684,-0.1730160772102713,1.4496872807970438,0.6007229127651492,0.9300512045732718,-1.018878375025749,0.2568664184623505,-0.04774405121440202,-0.253546358525075,0.19731456814835224,0.14535439943675318,0.10716623260246923,-4.658470764013723e-05,0.2307161404378369,-0.05819749519540434,-0.22376929588031302,0.17533443754138056,0.15049070647799528,-0.08282455757409034,0.0002037879907274509,0.05084430256064639,-0.02013923683173551,-0.0022717422828886025,0.01986127258354453,-0.01405238412123928,0.06796070078812122,-0.001920025589373351,-0.02805051897683951,0.036842255150848074,0.06174818741758943,0.0021224847885551656,-0.0472045193018987,0.01972260439914339,-0.023351632278077895,-0.05829005238425385,0.0,0.12497815246028372,-0.01687560055295655,0.0889163263757207,0.10095161741794115,0.005536111273613094,-0.05245870811689613,0.0,-0.0004457425251078951,0.0035650095619119823,0.00018666842267641933
27,-0.025841025158482307,-0.1734204873704479,1.4500307048367416,0.600712727729799,0.9298928430641775,-1.0186248580247685,0.2576546587509287,-0.04768099231309865,-0.2537307337050694,0.19757244857152242,0.14525065730045375,0.10656288674890944,-4.658470764013723e-05,0.23185554469305744,-0.05834103299814735,-0.22300195248643806,0.17606555498688822,0.15052805654520274,-0.0835065361145085,0.0002037879907274509,0.05084226651596025,-0.02012136741923997,-0.002270804744749255,0.023082173199039456,-0.08088485908992073,0.06868720866685238,-0.0020370782691723566,-0.03167340885492858,0.050705172422607074,0.15765356795883426,0.012612221077879897,-0.03687632488513694,0.051577887363313965,-0.02074915247579941,-0.12067338843900015,0.0,0.22788881612104267,-0.028708563958617702,0.15347404293713107,0.14622860002390575,0.007470274539478844,-0.13640047549740802,0.0,-0.0004072231703262413,0.003574007416357466,0.0001875141817887152
28,-0.025742776222343822,-0.17381462128459177,1.450353435640798,0.6006981716007219,0.9297390508988632,-1.0183722620695383,0.25848965800470924,-0.047642251524072976,-0.2538587178545282,0.19789980886885117,0.14516105375145483,0.10574348416177058,-4.658470764013723e-05,0.23295823325152984,-0.05843404097616979,-0.22206386047675836,0.17671455082230428,0.15059860365022001,-0.08441250460912972,0.0002037879907274509,0.05084013879463238,-0.020103429876969343,-0.002269860391256523,0.01965047404304922,-0.07882953804662746,0.06454841688124137,-0.0029113275709498217,-0.030759508156641347,0.05052095683391196,0.1670056878707827,0.007748428625051008,-0.025597724572987382,0.06547434789844592,-0.017921336179015698,-0.16388624551296743,0.0,0.2205454201080306,-0.018602245782593705,0.18762495972699048,0.12980370392931673,0.01410991416741913,-0.18120003215384484,0.0,-0.0004255591395434436,0.0035876338476400157,0.00018887730010868647
29,-0.025678392047394312,-0.1738429996254374,1.4506063964253446,0.6006826448305512,0.9296134160279367,-1.0181947637118278,0.2588570863076274,-0.04766382168574272,-0.2539121891891178,0.1980966999324415,0.1450318170896069,0.10490017091641764,-4.658470764013723e-05,0.23348164697565674,-0.058416280270207996,-0.22125787125901064,0.17706706788555346,0.15071157554187006,-0.08521777547205411,0.0002037879907274509,0.050837795354983666,-0.02008550675541581,-0.0022689168816235313,0.01287728507151655,-0.005675866549697163,0.05059392524753674,-0.0031054625749996185,-0.025127852443755323,0.03550091235551109,0.07348822911423172,-0.004314183121517585,-0.01069464071264034,0.03937958909739945,-0.02584823580657592,-0.16866854430474032,0.0,0.1046864037818572,0.003552265349688254,0.16120347786773784,0.07050587694248374,0.022595168067106243,-0.1610598018813693,0.0,-0.0004687043117049205,0.0035847496034125525,0.0001887085222616525
30,-0.02561389433237283,-0.17346844412287957,1.450808261376315,0.6006723207816961,0.929519150619956,-1.018103194170533,0.2586114430967649,-0.047696884845707554,-0.2539322990975885,0.1980032758980584,0.14481926347230212,0.1042198701158434,-4.658470764013723e-05,0.23339505216096038,-0.05833183722776244,-0.22064691929152794,0.17718918103562206,0.15086324859048472,-0.08585960927553551,0.0002037879907274509,0.0508352323014903,-0.0200675794716619,-0.002267972315575149,0.012899993879620097,0.07491371886530583,0.040374401343664545,-0.002064881941940886,-0.01885374056437504,0.018314548381594693,-0.049130359356768516,-0.006612863123060706,-0.00402212227372356,-0.018685459963191476,-0.04251220933035642,-0.13606491580027683,0.0,-0.017319568285757387,0.016889198793497703,0.12219466439460072,0.024423483653357666,0.030335670002894142,-0.12837124747575226,0.0,-0.0005126286158595626,0.0035855820725838802,0.00018891981272468967
31,-0.02551222046100406,-0.17298320860668853,1.4510343163672632,0.6006668715653203,0.9294373463913741,-1.0180411179955617,0.25808521481406665,-0.04768515847378986,-0.2540299033548891,0.19766136962497918,0.1445543619436302,0.10378901736719025,-4.658470764013723e-05,0.23315620753450111,-0.05826206089980482,-0.22002297647444505,0.17731530406792007,0.15102052156524995,-0.08654539671884696,0.0002037879907274509,0.050832475047797844,-0.020049557665357567,-0.002267018296861209,0.020335485031330626,0.09705049530752675,0.045212578441256784,-0.0010898813682483353,-0.01636141757398229,0.012415668941641056,-0.10524933517148018,0.0023453563574775383,-0.01952153376880411,-0.06838364473309905,-0.05298215754514092,-0.08617356163380108,0.0,-0.04777059495019874,0.01395575336732237,0.12479292512798716,0.025225488130570954,0.03145569437964282,-0.13716228270243905,0.0,-0.0005514700132459276,0.003604487243434132,0.00019081041191562427
32,-0.02539269708785936,-0.17268527205721848,1.451310448367029,0.6006586055347092,0.9293479200724364,-1.0179468688280482,0.2577336102712574,-0.04764760613977778,-0.2542559247207705,0.19730538967753786,0.14432008456845918,0.10354709205798948,-4.658470764013723e-05,0.23319413403409675,-0.05822729864516516,-0.2192281841366466,0.1775831103554566,0.15113307934476558,-0.08742546579243633,0.0002037879907274509,0.05082985603723528,-0.020031498951970657,-0.0022660615479749256,0.02390551016457871,0.059589392638152,0.05522833027121447,-0.0016532639064263522,-0.017885888927835797,0.018850492357428583,-0.07032336647546576,0.007510729314362585,-0.04520585319281914,-0.07119847798842212,-0.046857112764891844,-0.04838675303420568,0.0,0.007585565046702209,0.006952693935653507,0.15896402360539183,0.05356312962396162,0.022512342745345984,-0.17601996689594834,0.0,-0.0005238204208710604,0.003611868917950926,0.000191356465469834
33,-0.025297987771022247,-0.17262198789337452,1.4515726483429006,0.6006445358193975,0.9292469369460066,-1.0178071788420102,0.2577352603994585,-0.04763340531518031,-0.2545186850873454,0.1971505650413477,0.1441840330158258,0.1034004429418947,-4.658470764013723e-05,0.23354042433440475,-0.058200146595760026,-0.21836823144207645,0.17793342103988277,0.1511809778182237,-0.0883896818371203,0.0002037879907274509,0.05082741824047222,-0.020013434189407094,-0.002265104692324629,0.018942525438844234,0.012657275160710413,0.0524418280997067,-0.0028140414175684652,-0.020197331214843024,0.027938973719205975,0.00033003717554083316,0.0028402641912498275,-0.05255391015779913,-0.03096600954936383,-0.027211261603590935,-0.02933084837880393,0.0,0.06926048082567063,0.00543059968913195,0.17199655046729484,0.07006458575405308,0.009580029528908771,-0.19284994934954935,0.0,-0.00048757639418307527,0.003613078795568604,0.00019137781901877354
34,-0.025227312559908305,-0.17263485780606555,1.4517332698309662,0.60063334184336,0.9291449705036393,-1.0176510256888054,0.25793357370967784,-0.047637541982377,-0.25468133823219297,0.1972012797374882,0.14417175009321515,0.1033650363644384,-4.658470764013723e-05,0.23393750744689631,-0.05818086338414659,-0.217711018330002,0.17823276896252999,0.15119210000491445,-0.08917932055869368,0.0002037879907274509,0.05082511681632559,-0.019995312055707103,-0.002264140182165832,0.01413553628228578,-0.002574072506138639,0.03212542044771285,-0.002238873459679402,-0.020394001276265342,0.031231722239380564,0.03966404836550848,-0.0008273623569692929,-0.03253176600653217,0.010143293752362397,-0.002456670386672522,-0.0070815630031596955,0.0,0.07941939833272382,0.003856777123188017,0.13144721670438386,0.059871677139877254,0.00222451508849357,-0.1579332643337013,0.0,-0.00046030091757602994,0.003624553423910806,0.00019290877422820893
35,-0.02514600440969742,-0.1725466784703083,1.4517617407779206,0.6006353002956424,0.9290541682690987,-1.0175134844803908,0.25806289362068735,-0.047621100250470255,-0.2547212091947398,0.19730635026375434,0.144268719796959,0.10349758022826169,-4.658470764013723e-05,0.2341422659267246,-0.05819888450221671,-0.21744036791874438,0.17842602485709416,0.1512175312242647,-0.08961280490291727,0.0002037879907274509,0.05082267274218994,-0.01997710380614374,-0.002263163952758196,0.016262198431902165,0.017636483574628836,0.005694388418833352,0.0003917041471529161,-0.018161081666839538,0.02750920317336324,0.025864886220852822,0.0032884613183069597,-0.007974471229828688,0.02101483975533691,0.01939461862156659,0.02650969932085381,0.0,0.04095312734265737,-0.003604349591781147,0.054131974250205085,0.038652529880291095,0.005086421648584953,-0.08669989914422364,0.0,-0.0004888319125828453,0.0036417771985833157,0.00019525270592009737
36,-0.025042673266911047,-0.17230238640400256,1.4516963166543895,0.6006498522253826,0.9289783653977788,-1.0174060599999695,0.2580029257916097,-0.04757810651376138,-0.2547339137744124,0.19735327301313466,0.14440053133933337,0.10371535329607606,-4.658470764013723e-05,0.23412169863407606,-0.058261748913466346,-0.21750173782060223,0.1785754735117808,0.1513065773527739,-0.08970907914415177,0.0002037879907274509,0.05082004623588202,-0.019958822774994056,-0.0022621785196219775,0.02066695090011161,0.048860121000165624,-0.013085282057673455,0.002910487674218448,-0.015161104168711621,0.021485647041837523,-0.011993985024398366,0.00859904789218842,-0.0025410047466848376,0.009384877892486012,0.026363229911732285,0.04355613591916765,0.0,-0.0041136023066583385,-0.01257332170753784,-0.0122744093817181,0.02989077566752399,0.01780984818438509,-0.019255521258023232,0.0,-0.0005253196223406996,0.0036563340246323025,0.00019709351597586915
37,-0.02494161457916581,-0.17200687487392455,1.4516045090636,0.600666967085777,0.9289108647480235,-1.0173090948091819,0.2578644533212781,-0.04753229268662468,-0.25477159120606635,0.19734651401108583,0.14442994016791363,0.10377351947433035,-4.658470764013723e-05,0.234059203805026,-0.05834547806408919,-0.21764553923566896,0.17877835332324915,0.1514670250286881,-0.08966289683192315,0.0002037879907274509,0.050817262929978936,-0.019940475903790982,-0.0022611852507191626,0.02021244400614451,0.05910437180749302,-0.01836215994460679,0.003423091721397907,-0.013500601818576673,0.0193937159987723,-0.02769546206681318,0.009163085691773987,-0.007535749717239581,-0.0013518476589935643,0.00588197130031501,0.011633642265175395,0.0,-0.012499402684032842,-0.016746415438449663,-0.028761288266160163,0.04057738053772159,0.03209065680238932,0.009236785286075863,0.0,-0.0005566806374919093,0.0036695024955690153,0.00019866072407155507
38,-0.024868660876811437,-0.17182751440650632,1.4515403576964703,0.6006767154070571,0.9288407417138229,-1.0171909503049967,0.2578617686036262,-0.04749856532566755,-0.25475000322687863,0.1973562904540595,0.14423685886869603,0.1034452036942098,-4.658470764013723e-05,0.23418147473847187,-0.058421152149187874,-0.21763542970220415,0.1790578230404557,0.15162311662810501,-0.08970708964482797,0.0002037879907274509,0.050814615079670306,-0.01992214675596742,-0.002260195597214879,0.014591250458308084,0.03587334731424713,-0.012830721880113461,0.0019497324022694682,-0.014025097039594089,0.02362972673359389,-0.0005369622980697689,0.006745707964658742,0.004317746749667046,0.001955356937572912,-0.03861760959045752,-0.06566545113616902,0.0,0.02445504143180278,-0.015135346024176268,0.0020219773642896114,0.05589589709190187,0.031219411051499384,-0.008838871513596332,0.0,-0.000529588571689813,0.0036659576957705125,0.00019793761909161784
39,-0.024831109841038628,-0.17182243580990111,1.4514953998685693,0.6006774174428833,0.9287645141357729,-1.0170411157687982,0.25809683885202694,-0.04748184538948344,-0.2545501572418876,0.19746339695394424,0.14383535321025026,0.10275742068020166,-4.658470764013723e-05,0.23452078613260802,-0.05847083671326424,-0.21747202089531342,0.1793301834118444,0.1516585118230405,-0.08992033858394698,0.0002037879907274509,0.05081211330500688,-0.019903838681699242,-0.00225920946210788,0.00751046965743325,0.0010157548232884775,-0.008991879860701935,0.00014041207285327354,-0.015246048483674213,0.02996795466743504,0.047015692953469496,0.0033441041185844644,0.03997059403409838,0.021422048711655425,-0.08030393843964928,-0.137561410791939,0.0,0.06786465080481906,-0.00993726013833505,0.03268290369766183,0.05447397823000354,0.007079286419426512,-0.042651278553889026,0.0,-0.0005003724214978788,0.0036617428373771355,0.00019723391503914962
40,-0.02481672735711893,-0.17186935796632083,1.4513775311188768,0.60067848364872,0.9286906371741261,-1.0168831124018212,0.25846184182921406,-0.04748199249760422,-0.2541602142556019,0.19772173693827302,0.1433938658400171,0.10204315708717174,-4.6584707640142616e-05,0.23485087190103543,-0.05850135972409078,-0.21741181440165583,0.1794730771951106,0.1515356073873765,-0.09013261448688613,0.00020378799072746549,0.05080969728656633,-0.01988549501329493,-0.0022582190808850874,0.0028765973255961497,-0.009384759296221427,-0.023574573907400097,0.00021324862072490786,-0.014775908770882449,0.03160177792785444,0.07300314701363488,-2.9422652524970628e-05,0.07799132317805003,0.051669802807625086,-0.08830056029179426,-0.14285771171044492,-1.0774635679745416e-15,0.06601946117075644,-0.006104815538331321,0.012041719608790113,0.028579755561198517,-0.0245817463039654,-0.04245666451584813,2.916605784001526e-15,-0.00048322057743904664,0.0036688619134271866,0.00019808316788060983
